"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"2700";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hrabovec 25";"Hrabovec";"08611";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"90,7345";;;;
"2701";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hrabské 42";"Hrabské";"08606";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"83,9654";;;;
"2703";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Janovce 18";"Janovce";"08641";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"94,7672";;;;
"2704";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"K¾ušov 170";"K¾ušov";"08622";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"74,94";;;;
"2705";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kobyly 53";"Kobyly";"08622";;;;;;;;;;;;;;;"31,4286";"51,8797";"63,985";;;;;;;;;;;;;"90,7345";;;;
"2706";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Koprivnica 83";"Koprivnica";"08643";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"77,9165";;;;
"2707";"Prešovskı";"Bardejov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Krulov 94";"Krulov";"08604";;;;;;;;;;;"7,97498";"12,0824";;;;;;;;;;;;;;;;;;"39,9904";;;;
"2709";"Prešovskı";"Bardejov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Drustevná 222";"Kurima";"08612";;;;;;;;;;;"23,2213";"12,7932";;;;;;;;;;;;;;;;;;"44,7432";;;;
"2710";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kurov 127";"Kurov";"08604";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1,39222";;;;
"2711";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lascov 11";"Lascov";"08645";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"95,7753";;;;
"2713";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lenartov 42";"Lenartov";"08606";;;;;;;;;;;;;;;"35,4135";"38,7218";"11,4286";;;;;;;;;;;;;"61,4498";;;;
"2714";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lopúchov 85";"Lopúchov";"08643";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"93,3269";;;;
"2715";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lukavica 87";"Lukavica";"08621";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"99,76";;;;
"2716";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lukov 99";"Lukov";"08605";;;;;;;;;;;;;;;"16,7669";"65,3383";"3,68421";;;;;;;;;;;;;"75,6601";;;;
"2718";"Prešovskı";"Bardejov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Malcov 16";"Malcov";"08606";;;;;;;;;;;"5,47303";"12,5089";;;;;;;;;;;;;;;;;;"55,2568";;;;
"2719";"Prešovskı";"Bardejov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Marhaò 115";"Marhaò";"08645";;;;;;;;;;;"42,1423";"25,7996";;;;;;;;;;;;;;;;;;"50,12";;;;
"2720";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Toplianska 130";"Mokroluh";"08601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"96,2074";;;;
"2721";"Prešovskı";"Bardejov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Niná Polianka 50";"Niná Polianka";"08636";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"80,3168";;;;
"2722";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Niná Vo¾a 2";"Niná Vo¾a";"08621";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"94,7672";;;;
"2723";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ninı Tvaroec 87";"Ninı Tvaroec";"08602";;;;;;;;;;;;;;;"67,594";"35,1128";"13,3835";;;;;;;;;;;;;"77,9165";;;;
"2724";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Osikov 102";"Osikov";"08642";;;;;;;;;;;;;;;"65,0376";"79,5489";"88,4962";;;;;;;;;;;;;"65,2424";;;;
"2725";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Petrová 7";"Petrová";"08602";;;;;;;;;;;;;;;"55,7143";"24,7368";"6,09023";;;;;;;;;;;;;"13,3461";;;;
"2726";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Poliakovce 47";"Poliakovce";"08611";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"97,5516";;;;
"2728";"Prešovskı";"Bardejov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Toplianska 144";"Raslavice";"08641";;;;;;;;;;;"29,2416";"36,7448";;;;;;;;;;;;;;;;;;"42,0547";;;;
"2729";"Prešovskı";"Bardejov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Toplianska 144";"Raslavice";"08641";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"81,3187";;;;
"2730";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Rešov 35";"Rešov";"08621";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"97,5516";;;;
"2731";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Richvald 85";"Richvald";"08501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"85,4537";;;;
"2732";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rokytov 4";"Rokytov";"08601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"77,9165";;;;
"2733";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Smilno 205";"Smilno";"08633";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"94,7672";;;;
"2734";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Snakov 86";"Snakov";"08606";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"48,5838";;;;
"2736";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Stu¾any 43";"Stu¾any";"08645";;;;;;;;;;;;;;;"60,5263";"73,0827";"31,203";;;;;;;;;;;;;"95,3913";;;;
"2737";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Sverov 52";"Sverov";"08602";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"90,7345";;;;
"2738";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Šarišské Èierne 90";"Šarišské Èierne";"08637";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2739";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Šiba 116";"Šiba";"08622";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"72,5396";;;;
"2740";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Tarnov 13";"Tarnov";"08601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"77,9165";;;;
"2741";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Troèany 63";"Troèany";"08641";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"100";;;;
"2744";"Prešovskı";"Bardejov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 478";"Zborov";"08633";;;;;;;;;;;"48,0844";"46,9083";;;"27,218";"71,2782";"5,86466";;;;;;;;;;;;;"55,6409";;;;
"2745";"Prešovskı";"Bardejov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Školská 478";"Zborov";"08633";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"63,6923";;;;
"2746";"Prešovskı";"Bardejov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Zlaté 184";"Zlaté";"08601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"93,807";;;;
"2748";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Brekov 178";"Brekov";"06601";;;;;;;;;;;;;;;"100";"92,782";"71,3534";;;;;;;;;;;;;"26,7883";;;;
"2751";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hrabovec nad Laborcom 41";"Hrabovec nad Laborcom";"06701";;;;;;;;;;;;;;;"54,8872";"36,6917";"94,0602";;;;;;;;;;;;;"98,4157";;;;
"2755";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dargovskıch hrdinov 19";"Humenné";"06601";;;;;;;;;;;"90,9304";"88,9837";;;"100";"100";"50,3008";;;;;;;;;;;;;"29,1887";;;;
"2756";"Prešovskı";"Humenné";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Drustevná 1737";"Humenné";"06601";"56,9307";"11";;;"59,854";"52,6946";;"32,4111";;;;;;;;;;;;;;;;;;;;;;"26,1468";;;;
"2757";"Prešovskı";"Humenné";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirk. spojená škola -ZŠ";"Duchnovièova 24";"Humenné";"06601";;;;;;;;;;;"4,22205";"13,2907";;;"63,6842";"61,1278";"30,0752";;;;;;;;;;;;;"74,1719";;;;
"2758";"Prešovskı";"Humenné";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Cirk.spojená škola -Gym";"Duchnovièova 24";"Humenné";"06601";"39,0244";"90,5473";;;;"45,5";;;;;;;;;;;;;;;;;;;;;;;;"8,55856";;;;
"2760";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hrnèiarska 13";"Humenné";"06601";;;;;;;;;;;"75,8405";"68,3014";;;"80,1504";"72,8571";"95,7143";;;;;;;;;;;;;"26,8363";;;;
"2762";"Prešovskı";"Humenné";"Krajskı úrad, Okresnı úrad";"Prakt.škola pre telesne p.int.";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- PŠI";"Komenského 3";"Humenné";"06601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"70,3125";;;;
"2763";"Prešovskı";"Humenné";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihn.inter.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠI";"Komenského 3";"Humenné";"06601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"77,5385";;;;
"2764";"Prešovskı";"Humenné";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihn.inter.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠI";"Komenského 3";"Humenné";"06601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"96,6154";;;;
"2765";"Prešovskı";"Humenné";"Krajskı úrad, Okresnı úrad";"OU pre telesne postihnutıch i.";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- OUI";"Komenského 3";"Humenné";"06601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"65,625";;;;
"2766";"Prešovskı";"Humenné";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnáz. gen. L. Svobodu";"Komenského 4";"Humenné";"06601";"87,3171";"44,2786";;;;"30,5";;;;;;;;;;;;;;;;;;;;;;;;"12,1622";;;;
"2767";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kudlovská 11";"Humenné";"06601";;;;;;;;;;;"34,9492";"50,7463";;;"100";"63,2331";"76,9925";;;;;;;;;;;;;"45,8473";;;;
"2768";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Laborecká 66";"Humenné";"06601";;;;;;;;;;;"54,7303";"52,2388";;;"73,1579";"70,9023";"51,9549";;;;;;;;;;;;;"44,4551";;;;
"2769";"Prešovskı";"Humenné";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Laborecká 66";"Humenné";"06601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"15,1099";;;;
"2772";"Prešovskı";"Humenné";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymn. sv. J.Zlatoústeho";"Lesná 28";"Humenné";"06601";"91,2195";"18,408";;;;"9,5";;;;;;;;;;;;;;;;;;;;;;;;"77,9279";;;;
"2773";"Prešovskı";"Humenné";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Lipová 32";"Humenné";"06683";"50,2475";;;;"23,3577";;;"92,8854";;;;;;;"69,2308";"83,5897";"74,0458";;;;;;;;;;;;;"50,9174";;;;
"2774";"Prešovskı";"Humenné";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Mierová 79";"Humenné";"06601";"59,901";;;;"55,9611";;;"84,9802";;;;;;;;;;;;;;;;;;;;;;"48,8532";;;;
"2775";"Prešovskı";"Humenné";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Mierová 81";"Humenné";"06601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"33,5165";;;;
"2776";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Na Podskalku 58";"Humenné";"06601";;;;;;;;;;;;;;;"100";"82,2556";"51,8797";;;;;;;;;;;;;"2,59242";;;;
"2777";"Prešovskı";"Humenné";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Námestie slobody  57";"Humenné";"06601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"57,967";;;;
"2778";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pugaèevova 7";"Humenné";"06601";;;;;;;;;;;"80,6099";"75,764";;;;;;;;;;;;;;;;;;"7,24916";;;;
"2779";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"SNP 1";"Humenné";"06601";;;;;;;;;;;"90,5395";"40,7249";;;;;;;;;;;;;;;;;;"32,8373";;;;
"2780";"Prešovskı";"Humenné";"Samosprávny kraj";"SOŠ polytechnická";"Slovenskı";"Stredná odborná škola";"SOŠ polytechnická";"Štefánikova 20";"Humenné";"06601";"7,67327";"69";;;"22,871";;;;;;;;;;;;;;;;;;;;;;;;;"46,3303";;;;
"2781";"Prešovskı";"Humenné";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Štefánikova 28";"Humenné";"06601";"44,3069";"0";;;"52,7981";;;"68,7747";;;;;;;;;;;;;;;;;;;;;;"72,7064";;;;
"2782";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Štefánikova 31";"Humenné";"06601";;;;;;;;;;;"91,0868";"78,678";;;"79,4737";"54,1353";"95,4135";;;;;;;;;;;;;"4,22468";;;;
"2783";"Prešovskı";"Humenné";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Komenského 1";"Humenné";"06601";"86,3861";;;;"81,9951";"47,9042";;"86,9565";;;;;;;;;;;;;;;;;;;;;;"38,7615";;;;
"2784";"Prešovskı";"Humenné";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Tøebíèska 16";"Humenné";"06601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"13,8462";;;;
"2787";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oslobodite¾ov 204";"Kamenica nad Cirochou";"06783";;;;;;;;;;;"79,9062";"90,7605";;;"21,5038";"40,9774";"53,609";;;;;;;;;;;;;"62,698";;;;
"2788";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Košarovce 16";"Košarovce";"09406";;;;;;;;;;;"55,2776";"88,9837";;;"22,9323";"8,64662";"68,1203";;;;;;;;;;;;;"70,2832";;;;
"2790";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Koškovce 134";"Koškovce";"06712";;;;;;;;;;;"39,2494";"55,8635";;;"90,9774";"75,8647";"74,9624";;;;;;;;;;;;;"49,6399";;;;
"2791";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"¼ubiša 144";"¼ubiša";"06711";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"96,2074";;;;
"2792";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lukaèovce 94";"Lukaèovce";"06724";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29,9568";;;;
"2793";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Modra nad Cirochou 250";"Modra nad Cirochou";"06782";;;;;;;;;;;"96,0907";"55,2239";;;"54,3609";"6,09023";"84,3609";;;;;;;;;;;;;"90,8785";;;;
"2795";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Niné Ladièkovce 107";"Niné Ladièkovce";"06711";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"52,6644";;;;
"2796";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ohradzany 162";"Ohradzany";"06722";;;;;;;;;;;"42,846";"22,9566";;;;;;;;;;;;;;;;;;"71,4354";;;;
"2797";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pakostov 102";"Pakostov";"09407";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"99,2799";;;;
"2798";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Papín 199";"Papín";"06733";;;;;;;;;;;"18,7647";"61,5494";;;"46,4662";"5,56391";"65,7143";;;;;;;;;;;;;"80,4609";;;;
"2799";"Prešovskı";"Humenné";"Obec";"Základná škola";"Ukrajinskı";"Základná škola";"Základná škola";"Ruská Poruba 8";"Ruská Poruba";"09408";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2800";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Slovenská Volová 97";"Slovenská Volová";"06722";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"85,4537";;;;
"2801";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Topo¾ovka 1";"Topo¾ovka";"06745";;;;;;;;;;;"53,2447";"40,7249";;;;;;;;;;;;;;;;;;"53,4806";;;;
"2803";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Udavské 80";"Udavské";"06731";;;;;;;;;;;"4,84754";"13,0064";;;"93,6842";"46,8421";"31,0526";;;;;;;;;;;;;"65,7225";;;;
"2804";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Vyšná Sitnica 1";"Vyšná Sitnica";"09407";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"94,7672";;;;
"2805";"Prešovskı";"Humenné";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vyšnı Hrušov 63";"Vyšnı Hrušov";"06732";;;;;;;;;;;"1,64191";"2,20327";;;;;;;;;;;;;;;;;;"83,9654";;;;
"2808";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Zbudské Dlhé 44";"Zbudské Dlhé";"06712";;;;;;;;;;;;;;;"40,3008";"82,2556";"0,676692";;;;;;;;;;;;;"48,5838";;;;
"2809";"Prešovskı";"Humenné";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Zubné 41";"Zubné";"06733";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"99,5199";;;;
"2810";"Prešovskı";"Kemarok";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Holumnica 121";"Holumnica";"05994";;;;;;;;;;;"7,89679";"10,0924";;;;;;;;;;;;;;;;;;"12,0019";;;;
"2812";"Prešovskı";"Kemarok";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 212";"Huncovce";"05992";;;;;;;;;;;"1,72009";"3,05615";;;;;;;;;;;;;;;;;;"31,9251";;;;
"2813";"Prešovskı";"Kemarok";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ih¾any 127";"Ih¾any";"05994";;;;;;;;;;;;;;;"83,6842";"53,1579";"9,09774";;;;;;;;;;;;;"11,1858";;;;
"2815";"Prešovskı";"Kemarok";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jurské 40";"Jurské";"05994";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"42,9669";;;;
"2816";"Prešovskı";"Kemarok";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dr. Daniela Fischera 2";"Kemarok";"06001";;;;;;;;;;;"75,9969";"95,0959";;;"57,6692";"43,5338";"96,5414";;;;;;;;;;;;;"3,26452";;;;
"2817";"Prešovskı";"Kemarok";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Dr. Daniela Fischera 2";"Kemarok";"06001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"16,2088";;;;
"2818";"Prešovskı";"Kemarok";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Garbiarska 1";"Kemarok";"06001";"29,4554";;;;"3,89294";;;"43,8735";;;;;;;"23,5897";"40,5128";"16,7939";;;;;;;;;;;;;"57,7982";;;;
"2819";"Prešovskı";"Kemarok";"Obec";"Základná škola";"Slovenskı - nemeckı";"Základná škola";"Základná škola";"Hradné námestie 38";"Kemarok";"06011";;;;;;;;;;;"87,0211";"90,4762";;;;;;;;;;;;;;;;;;"6,72108";;;;
"2820";"Prešovskı";"Kemarok";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hviezdoslavova 12";"Kemarok";"06001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30,2198";;;;
"2821";"Prešovskı";"Kemarok";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymn. P. O.Hviezdoslava";"Hviezdoslavova 20";"Kemarok";"06014";"77,0732";"71,6418";;;;"65,5";;;"39,6226";;;;;;"46,0317";"19,8413";"26,1905";;;;;;;;;;;;;"13,964";;;;
"2822";"Prešovskı";"Kemarok";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Kostolné námestie 28";"Kemarok";"06001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1,23077";;;;
"2823";"Prešovskı";"Kemarok";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Kostolné námestie 28";"Kemarok";"06001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"33,5385";;;;
"2824";"Prešovskı";"Kemarok";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Kušnierska brána 2";"Kemarok";"06001";"7,17822";;;;"4,37956";;;"3,16206";;;;;;;;;;;;;;;;;;;;;;"9,86238";;;;
"2825";"Prešovskı";"Kemarok";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"MUDr. Alexandra 29";"Kemarok";"06015";"74,7525";;;;"38,6861";"36,5269";;"68,3794";;;;;;;"15,8974";"81,5385";"34,3511";;;;;;;;;;;;;"31,8807";;;;
"2826";"Prešovskı";"Kemarok";"Obèianske zdruenia";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Nad traou 1";"Kemarok";"06001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2828";"Prešovskı";"Kemarok";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Niná brána 8";"Kemarok";"06001";;;;;;;;;;;"44,7224";"44,7761";;;;;;;;;;;;;;;;;;"12,0499";;;;
